name,issns,active,withdrawn_date,withdrawal_reason
Revista de derecho (Valparaíso),0718-6851,false,2024-11-14,deceased in SciELO collection chl
Gayana (Concepción),0717-652X;0717-6538,true,,
Revista chilena de derecho,0718-3437,true,,
Acta bioethica,1726-569X,true,,
Gayana. Botánica,0717-6643;0016-5301,true,,
Acta literaria,0717-6848,true,,
Revista chilena de derecho privado,0718-8072,true,,
International journal of interdisciplinary dentistry,2452-5588;2452-5596,true,,
Revista chilena de infectología,0716-1018,true,,
Revista de estudios histórico-jurídicos,0716-5455,true,,
ARQ (Santiago),0717-6996,true,,
Revista chilena de enfermedades respiratorias,0717-7348,true,,
Revista chilena de nutrición,0717-7518,true,,
Revista chilena de neuro-psiquiatría,0717-9227,true,,
International Journal of Morphology,0717-9502,true,,
Información tecnológica,0718-0764,true,,
Revista de biología marina y oceanografía,0718-1957,true,,
Maderas. Ciencia y tecnología,0718-221X,true,,
Ultima década,0718-2236,true,,
Ingeniare. Revista chilena de ingeniería,0718-3305,true,,
Revista de geografía Norte Grande,0718-3402,true,,
Estudios filológicos,0071-1713,true,,
Proyecciones (Antofagasta),0716-0917,true,,
Literatura y lingüística,0716-5811,true,,
Ius et Praxis,0718-0012,true,,
Estudios pedagógicos (Valdivia),0718-0705,true,,
Revista de ciencia política (Santiago),0718-090X,true,,
Psykhe (Santiago),0718-2228,true,,
Magallania (Punta Arenas),0718-2244,true,,
Universum (Talca),0718-2376,true,,
Journal of technology management & innovation,0718-2724,true,,
Obras y proyectos,0718-2813,true,,
Política criminal,0718-3399,true,,
Idesia (Arica),0718-3429,true,,
Revista de otorrinolaringología y cirugía de cabeza y cuello,0718-4816,true,,
Formación universitaria,0718-5006,true,,
Revista ingeniería de construcción,0718-5073,true,,
Estudios de economía,0718-5286,true,,
Revista INVI,0718-8358,true,,
Izquierdas,0718-5049,true,,
Estudios constitucionales,0718-5200,true,,
Latin american journal of aquatic research,0718-560X,true,,
Anales del Instituto de la Patagonia,0718-686X,true,,
Psicoperspectivas,0718-6924,true,,
Revista latinoamericana de educación inclusiva,0718-5480;0718-7378,true,,
Byzantion nea hellás,0718-8471,true,,
Revista de análisis económico,0718-8870,true,,
Revista de psicología (Santiago),0719-0581;0716-8039,true,,
Si Somos Americanos,0719-0948,true,,
Revista chilena de derecho y tecnología,0719-2584,true,,
Revista interamericana de ambiente y turismo,0717-6651;0718-235X,true,,
Sophia Austral,0719-5605,true,,
Perspectiva Educacional,0718-9729,true,,
Pléyade (Santiago),0719-3696;0718-655X,true,,
Revista de humanidades de Valparaíso,0719-4242;0719-4234,true,,
Revista de historia (Concepción),0717-8832;0716-9108,true,,
Neuma (Talca),0718-7017;0719-5389,true,,
Revista chilena de estudios medievales,0719-689X;0719-2215,true,,
Revista de urbanismo,0717-5051,true,,
Urbano (Concepción),0717-3997;0718-3607,true,,
Revista chilena de entomología,0034-740X;0718-8994,true,,
Tiempo histórico,0718-7432;0719-5699,true,,
Pensamiento educativo,0717-1013;0719-0409,true,,
Revista gestión de las personas y tecnología,0718-5693,true,,
Antropologías del sur,0719-4498;0719-5532,true,,
Rumbos TS,0718-4182;0719-7721,true,,
Revista estudios de políticas públicas,0719-6296,true,,
Cuadernos de neuropsicología,0718-4123,true,,
Revista de derecho (Coquimbo),0718-9753,true,,
Cuadernos de historia (Santiago),0719-1243,true,,
Logos (La Serena),0716-7520;0719-3262,true,,
Estudios internacionales (Santiago),0719-3769,true,,
Revista de derecho (Concepción),0303-9986;0718-591X,true,,
Comunicación y medios,0719-1529;0716-3991,true,,
Revista hábitat sustentable,0719-0700,true,,
RIVAR (Santiago),0719-4994,true,,
Perspectivas de la comunicación,0718-4867,true,,
Cultura y religión,0718-5472;0718-4727,true,,
Revista iberoamericana de estudios municipales,0719-1790,true,,
Revista chilena de derecho y ciencia política,0719-2150,true,,
Revista de derecho ambiental (Santiago),0719-4633,true,,
Latin american legal studies,0719-9112,true,,
Autoctonía (Santiago),0719-8213,true,,
Multidisciplinary business review,0718-3992,true,,
Revista de cirugía,2452-4549;2452-4557,true,,
International journal of agriculture and natural resources,2452-5731,true,,
Revista enfoques educacionales,2735-7279,true,,
Mutatis Mutandis: revista internacional de filosofía,0719-4773,true,,
RAN (Chillán),0719-6245,true,,
Pro Jure Revista de Derecho,2810-7659,true,,
Revista chilena de anestesia,0719-6792,true,,
Atenea (Concepción),0718-0462,true,,
Calidad en la educación,0718-4565,true,,
Arquitecturas del sur,0719-6466;0716-2677,true,,
Boletín de filología,0718-9303,true,,
ARS medica (Santiago),0719-1855,true,,
Andes pediatrica,2452-6053,true,,
Ciencia y enfermería,0717-9553,true,,
Chilean journal of agricultural research,0718-5839,true,,
Ciencias de la actividad física (Talca),0719-4013,true,,
Teología y vida,0049-3449;0717-6295,true,,
EURE (Santiago),0250-7161,true,,
Revista chilena de historia natural,0716-078X,true,,
Biological Research,0716-9760,true,,
Historia (Santiago),0717-7194,true,,
Journal of the Chilean Chemical Society,0717-9707,true,,
Revista signos,0718-0934,true,,
Revista chilena de literatura,0718-2295,true,,
Revista médica de Chile,0034-9887,true,,
Revista musical chilena,0716-2790,true,,
Boletín del Museo Chileno de Arte Precolombino,0718-6894,true,,
Revista de filosofía,0718-4360,true,,
Terapia psicológica,0718-4808,true,,
Andean geology,0718-7106,true,,
Revista de la construcción,0718-915X,true,,
Revista chilena de obstetricia y ginecología,0048-766X;0717-7526,true,,
Chungará (Arica),0717-7356,true,,
Veritas,0718-9273,true,,
Revista de arquitectura (Santiago),0719-5427,true,,
RLA. Revista de lingüística teórica y aplicada,0718-4883,true,,
Alpha (Osorno),0718-2201,true,,
Polis (Santiago),0718-6568,true,,
