name,issns,active,withdrawn_date,withdrawal_reason
Acta kinesiologiae universitatis tartuensis,1406-9822;2228-3501,true,,
Acta linguistica lithuanica,1648-4444;2669-218X,true,,
Acta literaria,0716-0909;0717-6848,true,,
Acta mathematica hungarica,0001-5954;1588-2632,false,1982-01-01,inactive in JUFO (Year_End 1982; year only)
Acta mathematica scientia,0252-9602;1572-9087,true,,
Acta mathematica sinica : english series,1439-8516;1439-7617,true,,
Acta mathematica universitatis comenianae,0862-9544;1336-0310,true,,
Acta mathematica vietnamica,0251-4184;2315-4144,true,,
Acta mathematicae applicatae sinica : english series,0168-9673;1618-3932,true,,
Acta mechanica,0001-5970;1619-6937,true,,
Acta mechanica sinica,0567-7718;1614-3116,true,,
Acta mechanica solida sinica,0894-9166;1860-2134,true,,
Jinshu xuebao,0412-1961,true,,
Acta metallurgica sinica,1006-7191;2194-1289,true,,
Acta microscopica,0798-4545;2224-8927,true,,
Acta montanistica slovaca,1335-1788;1339-3103,true,,
Acta mozartiana,0001-6233,true,,
Acta musicologica fennica,0587-2448,true,,
Acta neophilologica,1509-1619;2450-0852,true,,
Acta neurobiologiae experimentalis,0065-1400;1689-0035,true,,
Acta neurochirurgica,0001-6268;0942-0940,true,,
Acta neurologica belgica,0300-9009;2240-2993,true,,
Acta neurologica scandinavica,0001-6314;1600-0404,true,,
Acta neurologica scandinavica: supplementum,0065-1427;1600-5449,true,,
Acta neuropsychiatrica,0924-2708;1601-5215,true,,
Acta oceanologica sinica,0253-505X;1869-1099,true,,
Acta odontologica scandinavica,0001-6357;1502-3850,true,,
Acta oecologica-international journal of ecology,1146-609X;1873-6238,true,,
Acta of bioengineering and biomechanics,1509-409X;2450-6303,true,,
Acta oncologica,0284-186X;1651-226X,true,,
Acta onomastica,1211-4413,true,,
Acta organologica,0567-7874,true,,
Acta orientalia,0001-6438;1600-0439,true,,
Acta orientalia academiae scientiarum hungaricae,0001-6446;1588-2667,true,,
Acta ornithologica,0001-6454;1734-8471,true,,
Acta orthopaedica,1745-3674;1745-3682,true,,
Acta orthopaedica belgica,1784-407X,true,,
Acta orthopaedica et traumatologica turcica,1017-995X,true,,
Acta orthopaedica: supplementum,1745-3690;1745-3704,true,,
Acta ortopedica brasileira,1413-7852;1809-4406,true,,
Acta oto-laryngologica,0001-6489;1651-2251,true,,
Acta oto-laryngologica: supplement,0365-5237;1651-2464,true,,
Acta paediatrica,0803-5253;1651-2227,true,,
"Acta paediatrica, international journal of paediatrics, supplement",0803-5326,false,2010-01-01,inactive in JUFO (Year_End 2010; year only)
Acta palaeobotanica,0001-6594;2082-0259,true,,
Acta palaeontologica polonica,0567-7920;1732-2421,true,,
Acta palaeontologica sinica,0001-6616,true,,
Acta parasitologica,1230-2821;1896-1851,true,,
Apmis acta pathologica microbiologica et immunologica scandinavica: supplementum,0903-465X;1600-5503,true,,
Acta paulista de enfermagem,0103-2100;1982-0194,true,,
Acta pharmaceutica,1330-0075;1846-9558,true,,
Acta pharmacologica sinica,1671-4083;1745-7254,true,,
Acta Philosophica Fennica,0355-1792,true,,
Acta Physica Polonica A,0587-4246;1898-794X,true,,
Acta Physica Polonica B,0587-4254;1509-5770,true,,
Acta physica sinica,1000-3290,true,,
Acta physica slovaca,0323-0465;1336-040X,false,2019-01-01,inactive in JUFO (Year_End 2019; year only)
Acta physiologiae plantarum,0137-5881;1861-1664,true,,
"Acta physiologica scandinavica, supplement",0302-2994,true,,
Acta phytopathologica et entomologica hungarica,0238-1249;1588-2691,true,,
Acta poloniae historica,0001-6829;2450-8462,true,,
Acta praehistorica et archaeologica,0341-1184,true,,
Acta protozoologica,0065-1583;1689-0027,true,,
"Acta psychiatrica scandinavica, supplement",0065-1591;1600-5473,true,,
Acta psychologica,0001-6918;1873-6297,true,,
Acta radiologica,0284-1851;1600-0455,true,,
Acta scientiae veterinariae,1678-0345;1679-9216,true,,
Acta scientiarum-agronomy,1679-9275;1807-8621,true,,
Acta scientiarum-technology,1806-2563;1807-8664,true,,
Acta societatis botanicorum poloniae,0001-6977;2083-9480,true,,
Acta sueco-polonica,1104-3431,false,2020-01-01,inactive in JUFO (Year_End 2020; year only)
Acta theologica,1015-8758;2309-9089,true,,
Acta theriologica,0001-7051;2190-3743,false,2014-01-01,inactive in JUFO (Year_End 2014; year only)
Acta tropica,0001-706X;1873-6254,true,,
Acta universitatis carolinae: philologica,0567-8269;2464-6830,true,,
Acta universitatis szegediensis: acta scientiarum mathematicarum,0001-6969;2064-8316,true,,
Acta veterinaria brno,0001-7213;1801-7576,true,,
Acta veterinaria hungarica,0236-6290;1588-2705,true,,
Acta veterinaria,0567-8315;1820-7448,true,,
Acta virologica,0001-723X;1336-2305,true,,
Acta zoologica,0001-7272;1463-6395,true,,
Acta zoologica academiae scientiarum hungaricae,1217-8837;2064-2474,true,,
Acta zoologica bulgarica,0324-0770,true,,
Acta zoologica Fennica,0001-7299,true,,
Actas colombinas,0716-8098,false,1992-01-01,inactive in JUFO (Year_End 1992; year only)
Actas espanolas de psiquiatria,1139-9287;1578-2735,true,,
Actas urologicas espanolas,0210-4806;1699-7980,true,,
Actes du congrès - Société française Shakespeare,0750-5299;2271-6424,true,,
"Action, criticism and theory for music education",1545-4517,true,,
Action learning: research and practice,1476-7333;1476-7341,true,,
Action research,1476-7503;1741-2617,true,,
Action research international,1445-6125,true,,
Active and passive electronic components,0882-7516;1563-5031,true,,
"Activities, adaptation and aging: the journal of activities management",0192-4788;1544-4368,true,,
Acupuncture and electro-therapeutics research,0360-1293;2167-9010,true,,
Acupuncture in medicine,0964-5284;1759-9873,true,,
Acute pain,1366-0071;1873-6319,false,2009-01-01,inactive in JUFO (Year_End 2009; year only)
Ad hoc and sensor wireless networks,1551-9899,true,,
Ad parnassum,1722-3954;2421-6933,true,,
Adalya,1301-2746,true,,
Adamantius,1126-6244;2612-6710,true,,
Adansonia,1280-8571;1639-4798,true,,
Adaptation,1755-0637;1755-0645,true,,
Adapted physical activity quarterly,0736-5829;1543-2777,true,,
Adaptive behavior,1059-7123;1741-2633,true,,
Addiction research and theory,1606-6359;1476-7392,true,,
Addictive behaviors,0306-4603;1873-6327,true,,
Addictive disorders and their treatment,1531-5754;1535-1122,true,,
Additives for polymers,1873-5312;0306-3747,true,,
Administration and policy in mental health and mental health services research,0894-587X;1573-3289,true,,
Administration in social work,0364-3107;1544-4376,false,2013-01-01,inactive in JUFO (Year_End 2013; year only)
Administrative law review,0001-8368;2326-9154,true,,
Adolescence,0001-8449,false,2009-01-01,inactive in JUFO (Year_End 2009; year only)
Adolescent psychiatry,0065-2008,false,2008-01-01,inactive in JUFO (Year_End 2008; year only)
Adoption and fostering,0308-5759;1740-469X,true,,
Adoption quarterly,1092-6755;1544-452X,true,,
Adsorption science and technology,0263-6174;2048-4038,true,,
Adsorption : journal of the international adsorption society,0929-5607;1572-8757,true,,
Adult education and development,0342-7633;2199-9139,true,,
Adult learning,1045-1595;2162-4070,true,,
Adults learning mathematics : an international journal,1744-1803,true,,
Advanced composite materials,0924-3046;1568-5519,true,,
Advanced composites letters,0963-6935;2633-366X,false,2020-01-01,inactive in JUFO (Year_End 2020; year only)
Advanced engineering informatics,1474-0346;1873-5320,true,,
Advanced engineering materials,1438-1656;1527-2648,true,,
International Conference on Advanced Information Networking and Applications,1550-445X;2332-5658,true,,
Advanced materials and processes,0882-7958;2161-9425,true,,
Advanced materials research,1022-6680;1662-8985,true,,
Advanced nonlinear studies,1536-1365;2169-0375,true,,
Advanced packaging,1065-0555,true,,
International Advanced Packaging Materials Symposium,1550-5723,false,2013-01-01,inactive in JUFO (Year_End 2013; year only)
Advanced powder technology,0921-8831;1568-5527,true,,
Advanced robotics,0169-1864;1568-5535,true,,
Advanced science letters,1936-6612;1936-7317,false,2019-01-01,inactive in JUFO (Year_End 2019; year only)
Advanced steel construction,1816-112X,true,,
Advanced technology for learning,1710-2251;1710-226X,false,2008-01-01,inactive in JUFO (Year_End 2008; year only)
Advances and applications in statistics,0972-3617,true,,
Advances in accounting,0882-6110,true,,
Advances in agronomy,0065-2113;2213-6789,true,,
Advances in anatomy embryology and cell biology,0301-5556;2192-7065,true,,
Advances in applied ceramics,1743-6753;1743-6761,true,,
Advances in applied clifford algebras,0188-7009;1661-4909,true,,
Advances in applied microbiology series,0065-2164,true,,
Advances in applied microeconomics,0278-0984,true,,
Advances in artificial intelligence,1687-7470;1687-7489,false,2017-01-01,inactive in JUFO (Year_End 2017; year only)
Advances in astrobiology and biogeophysics,1610-8957;1613-1851,true,,
Advances in astronomy,1687-7969;1687-7977,true,,
Advances in atmospheric sciences,0256-1530;1861-9533,true,,
Advances in atomic molecular and optical physics,1049-250X,true,,
Advances in austrian economics,1529-2134,true,,
Advances in biochemical engineering : biotechnology,0724-6145;1616-8542,true,,
Advances in biochemical psychopharmacology,0065-2229,false,1995-01-01,inactive in JUFO (Year_End 1995; year only)
Advances in biophysics,0065-227X;1873-4618,false,2004-01-01,inactive in JUFO (Year_End 2004; year only)
Advances in botanical research,0065-2296;2162-5948,true,,
Advances in calculus of variations,1864-8258;1864-8266,true,,
Advances in cancer research,0065-230X;2162-5557,true,,
Advances in carbohydrate chemistry and biochemistry series,0065-2318;2162-5530,true,,
Advances in cardiology,0065-2326;1662-2839,true,,
Advances in cement research,0951-7197;1751-7605,true,,
Advances in chemical engineering,0065-2377;2375-6756,true,,
Advances in chemical physics,0065-2385;1934-4791,true,,
Advances in child development and behavior,0065-2407,true,,
Advances in chromatography,0065-2415;2153-991X,true,,
Advances in chronic kidney disease,1548-5595;1548-5609,true,,
Advances in clinical chemistry,0065-2423;2162-9471,true,,
Advances in colloid and interface science,0001-8686;1873-3727,true,,
Advances in complex systems,0219-5259;1793-6802,true,,
Advances in computational mathematics,1019-7168;1572-9044,true,,
Advances in consciousness research,1381-589X,true,,
Advances in consumer research,0098-9258,true,,
Advances in criminological theory,0894-2366,true,,
Advances in data analysis and classification,1862-5347;1862-5355,true,,
Advances in dental research,0895-9374;1544-0737,true,,
Advances in developing human resources,1523-4223;1552-3055,true,,
Advances in difference equations,1687-1839;1687-1847,false,2021-01-01,inactive in JUFO (Year_End 2021; year only)
Advances in differential equations,1079-9389,true,,
Advances in ecological research,0065-2504;2163-582X,true,,
Advances in econometrics,0731-9053,true,,
Advances in electrical and computer engineering,1582-7445;1844-7600,true,,
Advances in engineering software,0965-9978;1873-5339,true,,
Advances in biological regulation,2212-4926;2212-4934,true,,
Advances in enzymology and related subjects of biochemistry,0065-258X;1934-4694,true,,
Wit transactions on engineering sciences,1746-4471;1743-3533,true,,
Advances in gender research,1529-2126;1875-5194,true,,
Advances in genetics,0065-2660,true,,
Advances in geometry,1615-715X;1615-7168,true,,
Advances in geophysics,0065-2687;2162-7622,true,,
Advances in geosciences,1680-7340;1680-7359,true,,
Advances in heterocyclic chemistry,0065-2725;1557-8429,true,,
Advances in high energy physics,1687-7357;1687-7365,true,,
Advances in horticultural science,0394-6169;1592-1573,true,,
Advances in hospitality and leisure,1745-3542;1745-3550,true,,
Advances in human-computer interaction,1687-5893;1687-5907,true,,
Advances in imaging and electron physics,1076-5670,true,,
Advances in immunology,0065-2776;1557-8445,true,,
Advances in information security,1568-2633;2512-2193,true,,
Advances in inorganic chemistry,0898-8838;1557-8917,true,,
Advances in insect physiology,0065-2806;2213-6800,true,,
Advances in international marketing,1474-7979,true,,
Advances in limnology,1612-166X,true,,
Advances in marine biology,0065-2881;2162-5875,true,,
Advances in mathematics of communications,1930-5346;1930-5338,true,,
Advances in medical sciences,1896-1126;1898-4002,true,,
Advances in microbial ecology,0147-4863,false,2000-01-01,inactive in JUFO (Year_End 2000; year only)
Advances in microbial physiology,0065-2911;2162-5468,true,,
Advances in natural sciences: nanoscience and nanotechnology,2043-6262,true,,
Advances in neonatal care,1536-0903;1536-0911,true,,
Advances in neurology,0091-3952,false,2006-01-01,inactive in JUFO (Year_End 2006; year only)
Advances in numerical analysis,1687-9562;1687-9570,false,2017-01-01,inactive in JUFO (Year_End 2017; year only)
Advances in nutritional research,0149-9483,true,,
Advances in organometallic chemistry,0065-3055;2162-7614,true,,
Advances in oto-rhino-laryngology,0065-3071;1662-2847,true,,
Advances in pattern recognition,1617-7916,false,2011-01-01,inactive in JUFO (Year_End 2011; year only)
Advances in pediatrics,0065-3101;1878-1926,true,,
Advances in physical organic chemistry series,0065-3160;2162-5921,true,,
Advances in physiology education,1043-4046;1522-1229,true,,
Advances in physiotherapy,1403-8196;1651-1948,false,2012-01-01,inactive in JUFO (Year_End 2012; year only)
Advances in polymer science,0065-3195;1436-5030,true,,
Advances in polymer technology,0730-6679;1098-2329,true,,
Advances in printing science and technology,0065-3209,true,,
Advances in protein chemistry,0065-3233;1557-8941,false,2007-01-01,inactive in JUFO (Year_End 2007; year only)
Advances in protein chemistry and structural biology,1876-1623;1876-1631,true,,
Advances in psychiatric treatment,1355-5146;1472-1481,false,2014-01-01,inactive in JUFO (Year_End 2014; year only)
Advances in psychosomatic medicine,0065-3268;1662-2855,true,,
Advances in quantum chemistry,0065-3276;2162-8815,true,,
Advances in second messenger and phosphoprotein research,1040-7952,false,1999-01-01,inactive in JUFO (Year_End 1999; year only)
Advances in services marketing and management,1067-5671,true,,
Advances in skin and wound care,1527-7941;1538-8654,true,,
Advances in social work,1527-8565;2331-4125,true,,
Advances in soft computing,1615-3871;1860-0794,false,2009-01-01,inactive in JUFO (Year_End 2009; year only)
Advances in space research,0273-1177;1879-1948,true,,
Advances in structural engineering,1369-4332;2048-4011,true,,
Advances in the economic analysis of participatory and labor-managed firms,0885-3339,true,,
Advances in the economics of environmental resources,1569-3740;1875-5925,true,,
Advances in the study of behavior,0065-3454;2162-8823,true,,
Advances in theoretical and mathematical physics,1095-0761;1095-0753,true,,
Advances in therapy,0741-238X;1865-8652,true,,
Advances in tribology,1687-5915;1687-5923,false,2024-01-01,inactive in JUFO (Year_End 2024; year only)
Advances in virus research,0065-3527;1557-8399,true,,
Advancing women in leadership,1093-7099,true,,
Advertising and society review,1534-7311,true,,
Aegaeum,0776-3808,true,,
Aegean archaeology,1233-6246,true,,
Aegyptus,0001-9046;1827-7888,true,,
Aeolian research,1875-9637;2212-1684,true,,
Aequationes mathematicae,0001-9054;1420-8903,true,,
Aerobiologia,0393-5965;1573-3025,true,,
Aeronautical journal,0001-9240;2059-6464,true,,
Aerosol and air quality research,1680-8584;2071-1409,true,,
Aerosol science and technology,0278-6826;1521-7388,true,,
Aerospace america,0740-722X,true,,
Aerospace science and technology,1270-9638;1626-3219,true,,
Aesthesis: international journal of art and aesthetics in management and organizational life,1751-9853,false,2009-01-01,inactive in JUFO (Year_End 2009; year only)
Aesthetic plastic surgery,0364-216X;1432-5241,true,,
Aethiopica,1430-1938;2194-4024,true,,
Aevum antiquum,1121-8932;1827-7861,true,,
"Aevum: rassegna di scienze storiche, linguistiche e filologiche",0001-9593;1827-787X,true,,
AFER : African ecclesiastical review,0250-4650,true,,
Affilia-journal of women and social work,0886-1099;1552-3020,true,,
AFinLA-e : soveltavan kielitieteen tutkimuksia,1798-7822,false,2021-01-01,inactive in JUFO (Year_End 2021; year only)
Africa development-afrique et developpement,0850-3907,true,,
Africa media review,0258-4913,true,,
Africa theological journal,0856-0048,true,,
Africa today,1527-1978;0001-9887,true,,
African American review,1062-4783;1945-6182,true,,
African and Asian studies,1569-2094;1569-2108,true,,
African anthropologist,1024-0969,true,,
African christian studies,1013-171X,true,,
African crop science journal: a journal of tropical crop science and production,1021-9730;2072-6589,true,,
African development review-revue africaine de developpement,1017-6772;1467-8268,true,,
African diaspora journal of mathematics,1539-851X,true,,
African dynamics,1568-1777,true,,
African economic history,0145-2258;2163-9108,true,,
African entomology,1021-3589;2224-8854,true,,
African geographical review,1937-6812;2163-2642,true,,
African health sciences,1680-6905;1729-0503,true,,
African historical review,1753-2523;1753-2531,true,,
African identities,1472-5843;1472-5851,true,,
African invertebrates,1681-5556;2305-2562,true,,
African journal of aquatic science,1608-5914;1727-9364,true,,
African journal of ecology,0141-6707;1365-2028,true,,
African journal of environmental assessment and management,1436-7890,true,,
"African journal of food, agriculture, nutrition and development",1684-5358;1684-5374,true,,
African journal of herpetology,2156-4574;2153-3660,true,,
African journal of international and comparative law,0954-8890;1755-1609,true,,
African journal of library archives and information science,0795-4778,true,,
African journal of marine science,1814-232X;1814-2338,true,,
African journal of neurological sciences,1015-8618;1992-2647,true,,
African journal of reproductive health,1118-4841,true,,
African journal on conflict resolution,1562-6997;2309-737X,true,,
African language studies,0065-3985,false,1980-01-01,inactive in JUFO (Year_End 1980; year only)
African languages and cultures,0954-416X,false,1997-01-01,inactive in JUFO (Year_End 1997; year only)
African literature today,0065-4000,true,,
African music: journal of the african music society,0065-4019,true,,
