name,issns,active,withdrawn_date,withdrawal_reason
Ecos de la Academia,1390-969X;2550-6889,true,,
Ecos.,2718-6199,true,,
Ecosistemas,1697-2473,true,,
Ecosistemas y recursos agropecuarios,2007-901X;2007-9028,true,,
Ecuador es Calidad: Revista Científica Ecuatoriana,2528-7850,true,,
Ecuadorian Science Journal,2602-8077,true,,
Edad de oro,0212-0429;2605-3314,true,,
Edad Media,1138-9621;2530-6448,true,,
Edähi boletín científico de ciencias sociales y humanidades del ICSHU,2007-4581,true,,
Edetania,0214-8560;2603-5944,true,,
Edmetic,2254-0059,true,,
Educa,2359-2087,true,,
Educa,2183-4857;2183-5136,true,,
Educação & Formação,2448-3583,true,,
Educação & Realidade,0100-3143;2175-6236,true,,
Educação e Pesquisa,1517-9702;1678-4634,true,,
Educação em Análise,2448-0320,true,,
Educação Matemática Debate,2526-6136,true,,
Educação Por Escrito,2179-8435,true,,
Educació i història,1134-0258;2013-9632,true,,
Educación,1019-9403;2304-4322,true,,
Educación,1813-3363;2708-5074,true,,
Educación artística,1695-8403;2254-7592,true,,
Educación en la química,0327-3504;2344-9683,true,,
Educación física y ciencia,1514-0105;2314-2561,true,,
"Educación física, experiencias e investigaciones",1852-9372,true,,
Educación matemática,0187-8298;2448-8089,true,,
Educación química,0187-893X;1870-8404,true,,
Educación superior,2071-1271;2636-2163,true,,
Educación XX1,1139-613X;2174-5374,true,,
Educación y ciencia,0188-3364;2448-525X,true,,
Educación y Ciudad,0123-0425;2357-6286,true,,
Educación y Humanismo,0124-2121;2665-2420,true,,
Educación y salud boletín científico Instituto de Ciencias de la Salud Universidad Autónoma del Estado de Hidalgo.,2007-4573,true,,
Educación y Sociedad,1811-9034,true,,
Educación y vínculos,2591-6327,true,,
"EDUCACIÓN, ARTE Y COMUNICACIÓN: Revista académica, investigativa y cultural.",2602-8174;1390-9029,true,,
"Educación, lenguaje y sociedad",2545-7667;1668-4753,true,,
EducaMuseo,2953-4283,true,,
Educando para educar,2007-1469;2683-1953,true,,
Educar,0211-819X;2014-8801,true,,
Educar em Revista,0104-4060;1984-0411,true,,
Educare,1316-6212;2244-7296,true,,
Educare,1409-4258,true,,
Educare et comunicare,2312-9018,true,,
Educateconciencia,2007-6347;2683-2836,true,,
Educatio siglo XXI,1699-2105;1989-466X,true,,
Education in the knowledge society,2444-8729,true,,
Education policy analysis archives,1068-2341,true,,
Educationis Momentum,2517-9853,true,,
Educitec,2446-774X,true,,
Edumecentro,2077-2874,true,,
Eduser,2412-2769,true,,
Edutec. Revista electrónica de tecnología educativa,1135-9250,true,,
EGA,1133-6137;2254-6103,true,,
Egan,0422-7328;2794-0454,true,,
Egitania Sciencia,1646-8848;2975-9064,true,,
Ehquidad,2386-4915,true,,
EÍDOS,1390-5007,true,,
Eikón Imago,2254-8718,true,,
Eirene estudios de paz y conflictos,2594-2883,true,,
Ejes de economía y sociedad,2591-4669,true,,
Ekonomiaz,0213-3865;2340-4051,true,,
Ektenos,2710-7477,true,,
El Argonauta español,1765-2901,true,,
El cálculo y su enseñanza,2007-4093;2007-4107,true,,
El cardo,1514-7347;1851-1562,true,,
El Faro.,3008-8437,true,,
El Futuro del Pasado. Revista electrónica de Historia,1989-9289,true,,
El Guiniguada,0213-0610;2386-3374,true,,
El hilo de la fábula,1667-7900;2362-5651,true,,
El hornero,0073-3407;1850-4884,true,,
El jardín de los poetas,2469-2131,true,,
El matadero,2683-9687,true,,
El Notario del siglo XXI,1885-009X;2444-4421,true,,
El oído pensante,2250-7116,true,,
El ojo que piensa. Revista de cine iberoamericano,2007-4999,true,,
El Ornitorrinco Tachado,2448-6930;2448-6949,true,,
El palma de la Juventud,2789-0813,true,,
El Peldaño,1666-9460;3008-7562,true,,
El periplo sustentable,1870-9036,true,,
El Pez y la Flecha. Revista de Investigaciones Literarias,2954-3843,true,,
El taco en la brea,2362-4191,true,,
El Trimestre económico,0041-3011;2448-718X,true,,
Elecciones,1994-5272;1995-6290,true,,
Electronic journal of research in educational psychology,1696-2095,true,,
Élenkhos,2393-6819;2730-5236,true,,
Eletrônica de Potência,1414-8862;1984-557X,true,,
Elia,1576-5059;2253-8283,true,,
Elos,2386-7620,true,,
Em Questão,2447-5750;1808-5245;1807-8893,true,,
Em Tese,1806-5023,true,,
Emancipação,1519-7611;1982-7814,true,,
Eme,2253-6337;2341-3018,true,,
Emerging Trends in Education,2594-2840,true,,
Emerita. Revista de Lingüística y Filología Clásica,0013-6662;1988-8384,true,,
Empiria. Revista de metodología de ciencias sociales,2174-0682;1139-5737,true,,
En la España medieval,0214-3038;1988-2971,true,,
En la otra isla,2796-9924,true,,
En las Fronteras del Derecho,2735-7236,true,,
En letra derecho penal,2469-0864,true,,
En líneas generales,2616-6658,true,,
En-claves del pensamiento,1870-879X;2594-1100,true,,
Encartes,2594-2999,true,,
Encontros Bibli,1518-2924,true,,
Encounters in theory and history of education,2560-8371,true,,
Encrucijada. Revista electrónica del Centro de Estudios en Administración Pública,2007-1949,true,,
Encuentro educativo,2718-8035,true,,
Encuentros,2343-6131;2610-8046,true,,
Encuentros latinoamericanos,1688-437X,true,,
Encuentros uruguayos,1688-5236,true,,
Endoxa,1133-5351;2174-5676,true,,
Energías Renovables y Medio Ambiente,0328-932X;2684-0073,true,,
ENERLAC. Revista de Energía de Latinoamérica y el Caribe,2602-8042;2631-2522,true,,
Enfermería,1688-8375;2393-6606,true,,
Enfermería Actual en Costa Rica,1409-4568,true,,
Enfermería cuidándote,2695-9364,true,,
Enfermeria Dermatológica,1888-3109;2386-4818,true,,
Enfermería Investiga,2550-6692,true,,
Enfermería Nefrológica,2254-2884;2255-3517,true,,
Enfermería universitaria,1665-7063;2395-8421,true,,
Enfoque,1816-2398;2644-3759,true,,
Enfoque UTE,1390-6542,true,,
Enfoques,2616-8219,true,,
Enfoques Transdisciplinarios: Ciencia y Sociedad,3061-709X,true,,
Enfoques.,1514-6006;1669-2721,true,,
ENIAC Pesquisa,2316-2341,true,,
Enlightening tourism,2174-548X,true,,
Enrahonar,0211-402X;2014-881X,true,,
Ensaio,0104-4036;1809-4465,true,,
Ensaios de Geografia,2316-8544,true,,
Ensambles,2422-5444;2422-5541,true,,
Ensayo,2413-9726;2710-2947,true,,
Ensayos,0214-4824;2171-9098,true,,
Ensayos de política económica,2313-9781;2313-979X,true,,
Ensayos económicos.,0325-3937;1850-6046,true,,
Ensayos pedagógicos,1659-0104;2215-3330,true,,
Ensayos. Revista de economía,2448-8402;1870-221X,true,,
Enseñanza de las Ciencias Sociales,1579-2617;2014-7694,true,,
Enseñanza de las Ciencias. Revista de Investigación y Experiencias Didácticas,0212-4521;2174-6486,true,,
Entorno,2071-8748;2218-3345,true,,
Entre ciencia e ingeniería,1909-8367;2539-4169,true,,
Entre-Lugar,2176-9559;2177-7829,true,,
Entreciencias: diálogos en la sociedad del conocimiento,2007-8064,true,,
Entreculturas,1989-5097,true,,
Entrediversidades. Revista de ciencias sociales y humanidades,2007-7602;2007-7610,true,,
Entrelíneas,2953-3023,true,,
Entrepalavras,2237-6321,true,,
Entretextos,0123-9333;2805-6159,true,,
Entretextos,2007-1426;2007-5316,true,,
Enunciación,0122-6339;2248-6798,true,,
Environmental Smoke,2595-5527,true,,
Ephata,2184-5778;2795-4900,true,,
Episteme & Praxis,2960-8341,true,,
Epísteme Koinonía,2665-0282,true,,
Epistemia,2708-9010,true,,
Epistemología e historia de la ciencia,2525-1198,true,,
Epistemus,2007-4530;2007-8196,true,,
Epistemus.,1853-0494,true,,
Épocas,1851-443X;2250-6292,true,,
Epos. Revista de filología,0213-201X;2255-3495,true,,
Equinoccio.,2730-4957,true,,
Erasmo,2341-2380,true,,
Erebea,0214-0691;2530-8254,true,,
Erevna Research Reports.,3091-1540,true,,
Eria,0211-0563;2660-7018,true,,
ES review,2531-1646;2531-1654,true,,
Esboços,1414-722X;2175-7976,true,,
Escena,1409-2522;2215-4906,true,,
Escena uno,2362-4000,true,,
Escenarios.,1666-3942;2683-7684,true,,
ESCPOGRA PNP,2961-2527,true,,
Escritos contables y de administración,1853-2055;1853-2063,true,,
Escritos de psicología,1138-2635;1989-3809,true,,
Escritura y pensamiento,1561-087X;1609-9109,true,,
Escuela abierta,1138-6908;2603-5928,true,,
Esferas,2316-7122;2446-6190,true,,
Esferas (Quito - En línea),2631-2468;2697-3499,true,,
ESIC Market,0212-1867;1989-3574,true,,
Espacialidades,1984-817X,true,,
"Espacialidades. Revista de temas contemporáneos sobre lugares, política y cultura",2007-560X,true,,
Espacio i+d. Innovación más desarrollo,2007-6703,true,,
"Espacio, tiempo y forma. Historia antigua",1130-1082;2340-1370,true,,
"Espacio, tiempo y forma. Historia contemporánea",1130-0124;2340-1451,true,,
"Espacio, tiempo y forma. Historia moderna",1131-768X;2340-1400;0214-4433,true,,
"Espacio, tiempo y forma. Serie I, Prehistoria y arqueología",1131-7698;2340-1354,true,,
"Espacio, tiempo y forma. Serie VI, Geografía",1130-2968;2340-146X,true,,
"Espacio, tiempo y forma. Serie VII, Historia del arte",1130-4715;2340-1478,true,,
Espacios en blanco. Serie indagaciones,1515-9485;2313-9927,true,,
Espacios públicos,1665-8140;2954-4750,true,,
Espergesia,2410-4558;2312-6027,true,,
Espila,2710-7515,true,,
Espiral,2663-8134;2708-8464,true,,
Espiral estudios sobre estado y sociedad,1665-0565;2594-021X,true,,
Espiral. Cuadernos del Profesorado,1988-7701,true,,
Espirales revista multidisciplinaria de investigación,2550-6862,true,,
Espíritu Emprendedor TES,2602-8093,true,,
ESPRINT INVESTIGACIÓN.,2960-8317,true,,
Estado & comunes,2477-9245,true,,
Estado abierto.,2525-1805;2618-4362,true,,
"Estado, gobierno, gestión pública",0717-6759;0717-8980,true,,
Estilos da Clínica,1415-7128;1981-1624,true,,
Estrabão,2763-7824,true,,
Estrategia y Gestión Universitaria,2309-8333,true,,
Estudios Africanos,0214-2309;2695-5350,true,,
Estudios artísticos,2500-6975;2500-9311,true,,
Estudios bizantinos,2014-9999;2952-1432,true,,
Estudios constitucionales,0718-0195;0718-5200,true,,
Estudios críticos del desarrollo,2448-5020;2594-0899,true,,
Estudios curatoriales.,2314-2022,true,,
Estudios de Asia y Africa,0185-0164;2448-654X,true,,
Estudios de cultura maya,0185-2574;2448-5179,true,,
Estudios de cultura náhuatl,0071-1675;3061-8002,true,,
Estudios de Deusto,0423-4847;2386-9062,true,,
Estudios de economía,0304-2758;0718-5286,true,,
Estudios de Economía Aplicada,1697-5731;1133-3197,true,,
Estudios de Filosofía,0121-3628;2256-358X,true,,
Estudios de filosofía práctica e historia de las ideas,1515-7180;1851-9490,true,,
Estudios de historia de España.,0328-0284;2469-0961,true,,
Estudios de historia moderna y contemporánea de México,0185-2620;2448-5004,true,,
Estudios de historia novohispana,0185-2523;2448-6922,true,,
Estudios de la Gestión,2661-6513,true,,
Estudios de lingüística,0212-7636;2171-6692,true,,
Estudios de literatura colombiana,0123-4412;2665-3273,true,,
Estudios de Psicología,1579-3699;0210-9395,true,,
Estudios de teoría literaria,2313-9676,true,,
Estudios de Traducción,2174-047X;2254-1756,true,,
Estudios del hábitat,2422-6483,true,,
Estudios del ISHiR,2250-4397,true,,
Estudios del Trabajo,0327-5744;2545-7756,true,,
Estudios demográficos y urbanos,0186-7210;2448-6515,true,,
Estudios digital,0328-185X;1852-1568,true,,
Estudios eclesiásticos,0210-1610;2605-5147,true,,
Estudios económicos,0425-368X;2525-1295,true,,
Estudios económicos,0188-6916;0186-7202,true,,
Estudios en derecho a la información,2594-0082;2683-2083,true,,
Estudios en Seguridad y Defensa,1900-8325;2744-8932,true,,
Estudios fronterizos,0187-6961;2395-9134,true,,
Estudios Geográficos,0014-1496;1988-8546,true,,
Estudios geológicos,0367-0449;1988-3250,true,,
Estudios Humanísticos. Filología,2444-023X;0213-1382,true,,
Estudios Internacionales,0716-0240;0719-3769,true,,
Estudios paraguayos,0251-2483;2520-9914,true,,
Estudios pedagógicos,0716-050X;0718-0705,true,,
Estudios penales y criminológicos,2340-0080;1137-7550,true,,
Estudios políticos,0185-1616;2448-4903,true,,
Estudios románicos,0210-4911;1989-614X,true,,
Estudios rurales,2250-4001,true,,
Estudios sobre Arte Actual,2340-6062,true,,
Estudios sobre educación,1578-7001;2386-6292,true,,
Estudios sobre el mensaje periodístico,1134-1629;1988-2696,true,,
Estudios sobre las culturas contemporáneas,1405-2210;3061-7537,true,,
Estudios sociales,0188-4557;2395-9169,true,,
Estudios sociales,0327-4934;2250-6950,true,,
Estudios Sociales Contemporáneos,1850-6747;2451-5965,true,,
Estudios sociales del estado,2422-7803,true,,
Estudios sociales del NOA,0329-8256;2362-2482,true,,
Estudios sociológicos,0185-4186;2448-6442,true,,
Estudios socioterritoriales,1515-6206;1853-4392,true,,
Estudios λambda. Teoría y práctica de la didáctica en lengua y literatura,2448-5942,true,,
Estudis d'història agrària,0210-4830;2385-359X,true,,
Estudos de Lingüística Galega,1989-578X;1889-2566,true,,
Estudos Semióticos,1980-4016,true,,
Estudos Sociedade e Agricultura,1413-0580;2526-7752,true,,
Etcétera,2618-4281,true,,
Ethos Scientific Journal.,3091-1737,true,,
Etic@net,1695-324X,true,,
Ética & cine,1853-6247;2250-5415;2250-5660,true,,
Ética y discurso.,2525-1090,true,,
Etiópicas,1698-689X,true,,
Etnobiología,2448-8151;1665-2703,true,,
Etnografías contemporáneas,1669-2362;2451-8050,true,,
Etudes caribéennes,1779-0980;1961-859X,true,,
EU-topías,2340-115X;2174-8454,true,,
EUNK Revista Científica de Abejas y Apicultores.,2953-3740,true,,
Eunomía,2253-6655,true,,
EURE,0250-7161;0717-6236,true,,
European accounting and management review,2385-3921,true,,
"European journal of child development, education and psychopathology",2340-924X;2530-0776,true,,
European Journal of Education and Psychology,1888-8992;1989-2209,true,,
European journal of family business,2444-877X;2444-8788,true,,
European Journal of Government and Economics,2254-7088,true,,
European journal of health research,2444-9067;2445-0308,true,,
European journal of human movement,2386-4095,true,,
"European journal of Investigation in health, psychology and education",2174-8144;2254-9625,true,,
European public & social innovation review,2529-9824,true,,
European research on management and business economics,2444-8834;2444-8842,true,,
Euskera,0210-1564;2792-2278,true,,
Eutopía,1390-5708;2602-8239,true,,
Evaluar,1515-1867;1667-4545,true,,
Eviterna,2530-6014,true,,
Ex Legibus,2594-2018;2954-4807,true,,
Exemplaria Classica: Journal of Classical Philology,1699-3225;2173-6839,true,,
Exlibris,2314-3894,true,,
Experior,2953-3090,true,,
Explorador Digital,2661-6831,true,,
Extensión en red,1852-9569,true,,
Extracta mathematicae,0213-8743;2605-5686,true,,
FACE Revista de la Facultad de Ciencias Económias y Empresariales,1794-9920;2500-9338,true,,
Facena,0325-4216;1851-507X,true,,
FACES. Facultad de Ciencias Económicas y Sociales,0328-4050;1852-6535,true,,
FACSalud,2602-8360,true,,
Farmacéuticos comunitarios,2173-9218;1885-8619,true,,
Farmacia hospitalaria,1130-6343;2171-8695,true,,
FAVE. Sección Ciencias agrarias,1666-7719;2346-9129,true,,
FAVE. Sección Ciencias Veterinarias,1666-938X;2362-5589,true,,
Femeris,2530-2442,true,,
Feminismo/s,1696-8166;1989-9998,true,,
Fénix,0015-0002;2709-5649,true,,
Fermentario,1688-535X;1688-6151,true,,
FIGEMPA,1390-7042;2602-8484,true,,
Figuras revista académica de investigación,2683-2917,true,,
Filanderas,2530-6022,true,,
Filología,0071-495X;2422-6009,true,,
Finisterra,0430-5027;2182-2905,true,,
Finlay,2221-2434,true,,
FisiSenectus,2318-3381,true,,
Folia histórica del Nordeste,0325-8238;2525-1627,true,,
Fonoaudiológica.,0326-7640;1668-9402,true,,
Fontes linguae vasconum,0046-435X;2530-5832,true,,
Food Science and Technology International,1082-0132;1532-1738,true,,
Forest systems,2171-5068;2171-9845,true,,
Foro de educación,1698-7799;1698-7802,true,,
Foro de Profesores de E/LE,1886-337X,true,,
Foro educacional,0717-2710;0718-0772,true,,
Foro internacional,0185-013X;2448-6523,true,,
Foro. Revista de Ciencias Jurídicas y Sociales.,1698-5583;2255-5285,true,,
FORO. Revista de Derecho,2631-2484;1390-2466,true,,
Fortvnatae,1131-6810;2530-8343,true,,
Forum Empresarial,1541-8561;2475-8752,true,,
Fotocinema,2172-0150,true,,
Fragmentum,1519-9894;2179-2194,true,,
Fraseolex,2938-155X,true,,
Fronteiras,1517-9265;2175-0742,true,,
Fronteiras,1415-8701;2238-9717,true,,
Frontera norte,0187-7372;2594-0260,true,,
Fuegia.,2618-2335,true,,
Fuentes humanísticas,0188-8900;2007-5618,true,,
Fuera de Campo,2661-6602,true,,
Fundamentos.,2545-6318,true,,
Gaceta cientifica,2414-2832;2617-4332,true,,
Gaceta Médica boliviana,1012-2966;2227-3662,true,,
Gaceta Médica de Bilbao,0304-4858;2173-2302,true,,
Gaceta Médica Estudiantil,2708-5546,true,,
Gaceta mexicana de oncología,1665-9201;2565-005X,true,,
Gaceta Técnica,2477-9539;1856-9560,true,,
Gade,2745-2891,true,,
Gastroenterología latinoamericana,0716-8594;0719-6822,true,,
Gaudeamus,2697-2166,true,,
Gayana,0717-652X;0717-6538,true,,
Gazeta de antropología,0214-7564;2340-2792,true,,
Ge-conservación,1989-8568,true,,
GECONTEC,2255-5684,true,,
GénEroos,2992-7862;1405-3098,true,,
Gentryana,2961-2152,true,,
Geoacta.,0326-7237;1852-7744,true,,
Geofísica internacional,0016-7169;2954-436X,true,,
Geofocus,1578-5157,true,,
Geografares,1518-2002;2175-3709,true,,
Geográfica digital,1668-5180,true,,
Geograficando,1850-1885;2346-898X,true,,
Geographical review,0016-7428;1931-0846,true,,
Geographicalia,2386-3021,true,,
GeoGraphos,2173-1276,true,,
Geologica acta,1695-6133;1696-5728,true,,
Geopauta,2594-5033,true,,
Geopolítica(s),2172-7155,true,,
GeoTextos,1809-189X;1984-5537,true,,
GeoUECE,2317-028X,true,,
"Geriatrics, Gerontology and Aging",2447-2115;2447-2123,true,,
Gestio et Productio. Revista Electrónica de Ciencias Gerenciales,2739-0039,true,,
Gestión en el tercer milenio,1560-9081;1728-2969,true,,
Gestión I+D,2542-3142,true,,
Gestión Joven,1988-9011,true,,
Gestión y análisis de políticas públicas,1134-6035;1989-8991,true,,
Gestión y política pública,1405-1079;2448-9182,true,,
GESTO-Debate,2595-3109,true,,
"GIS - Gesto, Imagem e Som - Revista de Antropologia",2525-3123,true,,
Giuristi,2708-9894,true,,
Gladius,0436-029X;1988-4168;0326-6117,true,,
Global business administration journal,2520-9019,true,,
Global media journal México,2007-2031,true,,
Global Rheumatology,2709-5533,true,,
Glossae,0214-669X;2255-2707,true,,
Gobierno y administración pública,2735-7074,true,,
Grado Cero.,2683-9784,true,,
Graellsia,0367-5041;1989-953X,true,,
Grafica,2014-9298,true,,
Gramma,1850-0153;1850-0161,true,,
Gran Tour,2172-8690,true,,
Grasas y aceites,0017-3495;1988-4214,true,,
Green World Journal,2737-6109,true,,
Gremium,2007-8773,true,,
Grifos,1414-0268;2175-0157,true,,
Guerra colonial,2603-6096,true,,
Habitat y Sociedad,2173-125X,true,,
Hacedor,2520-0747,true,,
Hachetetepé,2172-7910;2172-7929,true,,
Haidé,2014-3818,true,,
Hamut'ay,2313-7878,true,,
Hansenologia Internationalis,0100-3283;1982-5161,true,,
HArtes,2954-470X,true,,
Health care & global health,2522-7270,true,,
Health Residencies Journal,2675-2913,true,,
Hekademos,1989-3558,true,,
Hematología,0329-0379;2250-8309,true,,
Hemisferio. Revista del Colegio Interamericano de Defensa,2412-0707;2412-0715,true,,
Hepatología,2711-2330;2711-2322,true,,
"Herança - Revista de História, Património e Cultura",2184-3090,true,,
Herencia,1659-0066;2215-6356,true,,
Heridas y cicatrización,2171-8644;2530-9218,true,,
Hermeneus,1139-7489;2530-609X,true,,
Hermenéutica intercultural,0718-4980;0719-6504,true,,
Herreriana,2683-2135,true,,
Herri-arduralaritzazko euskal aldizkaria = Revista vasca de administración pública,0211-9560;2695-5407,true,,
Hesperia. Anuario de Filología Hispánica,2952-3990;1139-3181,true,,
Heterocronías.,2684-0502,true,,
Heterotopías,2618-2726,true,,
Hidrobiológica,0188-8897;2448-7333,true,,
Hikma,1579-9794;2445-4559,true,,
Hipertext.net,1695-5498,true,,
Hipertextos,2314-3916;2314-3924,true,,
Hipogrifo,2328-1308,true,,
Hispania,0018-2141;1988-8368,true,,
Hispania Sacra,0018-215X;1988-4265,true,,
Hispanic research journal,1468-2737;1745-820X,true,,
Historia (Santiago),0073-2435;0717-7194,true,,
Historia & Guerra.,2796-8650,true,,
Historia Actual Online,1696-2060,true,,
Historia Agraria,1139-1472;2340-3659,true,,
Historia agraria de América Latina,2452-5162,true,,
Historia contemporánea,1130-2402;2340-0277,true,,
Historia crítica,0121-1617;1900-6152,true,,
História da Historiografia,1983-9928,true,,
Historia de la Educación,0212-0267;2386-3846,true,,
Historia de la educación anuario.,1669-8568;2313-9277,true,,
Historia del presente,1579-8135;3020-6715,true,,
História Econômica & História de Empresas,1519-3314;2525-8184,true,,
Historia mexicana El colegio de México,0185-0172;2448-6531,true,,
Historia regional,0329-8213;2469-0732,true,,
Historia y Cultura,0073-2486;2961-2713,true,,
Historia y Cultura (San Miguel de Tucumán),2953-4615,true,,
Historia y grafía,1405-0927;2448-783X,true,,
Historia y memoria,2027-5137;2322-777X,true,,
Historia y memoria de la educación,2444-0043,true,,
Historia. Instituciones. Documentos,0210-7716;2253-8291,true,,
Historias Fingidas,2284-2667,true,,
Histórica,0252-8894;2223-375X,true,,
Historiografías,2174-4289,true,,
Hitos de ciencias económico administrativas,1405-4574;2448-4733,true,,
Hologramática,1668-5024,true,,
Holopraxis,2588-0942,true,,
Homa Publica,2526-0774,true,,
Horizon International Journal.,3091-1753,true,,
Horizon Nexus Journal.,3073-1275,true,,
Horizonte de la Ciencia,2304-4330;2413-936X,true,,
Horizonte médico,1727-558X;2227-3530,true,,
Horizonte Pedagógico,2310-3647,true,,
Horizonte sanitario,1665-3262;2007-7459,true,,
Horizontes,2616-7964,true,,
Horizontes,2318-1540,true,,
Horizontes de Enfermería,1390-6984;2631-293X,true,,
Horizontes territoriales,2683-2895,true,,
Hormigón y acero,0439-5689;2605-1729,true,,
Horticultura argentina,0327-3431;1851-9342,true,,
Hospital a domicilio,2530-5115,true,,
Hospital medicine and clinical management,2604-000X;2604-0018,true,,
HSJ,2966-0408,true,,
Huarte de San Juan. Geografía e Historia,1134-8259;2341-0809,true,,
Huella de la palabra,2448-881X;2954-3975,true,,
Huellas,0329-0573;2362-5643,true,,
Huellas de la migración,2448-7155;2594-2832,true,,
Huitzil. Revista mexicana de ornitología,1870-7459,true,,
Humanidades,1510-5024;2301-1629,true,,
humanidades,2215-2253;2215-3934,true,,
Humanitas,1659-1852;2215-6844,true,,
Hybrida,2660-6259,true,,
Hyperborea,2618-4397,true,,
I + diseño,1889-433X;2794-0284,true,,
I/C,2173-1071;1696-2508,true,,
I+D revista de investigaciones,2256-1676;2539-519X,true,,
Iberian journal of the history of economic thought,2386-5768,true,,
Ibero-American Journal of Education & Society Research,2764-6254,true,,
Ibero-American Journal of Health Science Research,2764-6165,true,,
Iberoamerican Business Journal,2521-5817,true,,
Iberoamerican Journal of Medicine,2695-5075,true,,
Iberoamerican Journal of Psychology and Public Policy “IJP&PP”,2810-6598,true,,
Iberoamericana,1577-3388;2255-520X,true,,
Iberoamericana,0046-8444;2002-4509,true,,
Iberoamerikanskie tetradi,2409-3416;2658-5219,true,,
Ibersid,1888-0967;2174-081X,true,,
IBN sina,2594-0430,true,,
Icono 14,1697-8293,true,,
Íconos,1390-2466;1390-8065;1390-1249,true,,
ID on line. Revista de Psicologia,1981-1179,true,,
Ideas,2469-0899;2469-1178,true,,
Ideas,2451-6910,true,,
IdeAs,1950-5701,true,,
Ideas en ciencias de la ingeniería,2992-7447,true,,
Identidad,2306-4072;2707-5419,true,,
Identidad Bolivariana,2550-6749,true,,
"IDP. Revista de Internet, derecho y política",1699-8154,true,,
IDYM- Investigaciones en danza y movimiento.,2683-9318,true,,
IE Revista de investigación educativa de la REDIECH,2007-4336;2448-8550,true,,
Igobernanza,2617-619X,true,,
Ihering,2605-4876;2660-552X,true,,
Ilha do Desterro,0101-4846;2175-8026,true,,
Imafronte,0213-392X;1989-4562,true,,
Imaginario Social,2737-6362,true,,
Imago,2171-0147;2254-9633,true,,
Imagofagia,1852-9550,true,,
IMex,2193-9756,true,,
Impact Research Journal.,3091-1745,true,,
Impacto,2789-861X,true,,
Ímpetus,2011-4680;2981-3948,true,,
Impossibilia,2174-2464,true,,
Improntas de la historia y la comunicación,2469-0457,true,,
Impulso,2959-9040,true,,
InCantare,2317-417X,true,,
Inceptum,1870-526X;2007-9494,true,,
Incipit,0326-0941;2683-9199,true,,
Independent Journal of Management & Production,2236-269X,true,,
Index.comunicación,2174-1859,true,,
Indiana,2365-2225;0341-8642,true,,
Industrial data,1560-9146;1810-9993,true,,
INFAD,0214-9877;2603-5987,true,,
Infancia y aprendizaje,0210-3702;1578-4126,true,,
Infarma,0104-0219;2318-9312,true,,
InfoAnalítica,2602-8344,true,,
Infodir,1996-3521,true,,
INFOMIN,1992-4194,true,,
Informação em Pauta,2525-3468,true,,
Informació psicológica,1989-9076;0214-347X,true,,
Información comercial española,0019-977X;2340-8790,true,,
"Información, cultura y sociedad",1514-8327;1851-1740,true,,
Informática y Sistemas,2550-6730,true,,
Informatio,2301-1378,true,,
Informes de la construcción,0020-0883;1988-3234,true,,
Infraestructura vial,2215-3705,true,,
Inge Cuc,0122-6517;2382-4700,true,,
Ingeniare. Revista chilena de ingeniería,0718-3291;0718-3305,true,,
Ingeniería,2448-8364;1665-529X,true,,
Ingeniería,0121-750X;2344-8393,true,,
Ingeniería Agrícola,2227-8761;2306-1545,true,,
Ingeniería agrícola y biosistemas,2007-3925;2007-4026,true,,
Ingeniería del agua,1134-2196;1886-4996,true,,
Ingeniería e Investigación,0120-5609;2248-8723,true,,
Ingeniería electrónica automática y comunicaciones,0258-5944;1815-5928,true,,
Ingeniería Energética,0253-5645;1815-5901,true,,
Ingeniería Industrial,0258-5960;1815-5936,true,,
Ingeniería industrial,1025-9929;2523-6326,true,,
Ingeniería investiga,2708-3039,true,,
Ingeniería Química y Desarrollo,3028-8533,true,,
Ingeniería sísmica,0185-092X;2395-8251,true,,
Ingeniería y Competitividad Revista Científica y Tecnológica,0123-3033;2027-8284,true,,
"Ingeniería, investigación y tecnología",1405-7753;2594-0732;1405-7743,true,,
Ingeniería: Revista de la Universidad de Costa Rica,1409-2441;2215-2652,true,,
Ingenio (En línea),2697-3243,true,,
InGenio Journal,2697-3642,true,,
Ingenio tecnológico.,2618-4931,true,,
Ingenio y conciencia boletín científico de la Escuela Superior de Ciudad Sahagún,2007-784X,true,,
"Ingenium et Potentia. Revista Electrónica Multidisciplinaria de Ciencias Básicas, Ingeniería y Arquitectura",2665-0304,true,,
Ingenius. Revista de Ciencia y Tecnología,1390-860X,true,,
Inguruak,0214-7912;2444-1317,true,,
Inmaterial,2462-5884;2462-5892,true,,
Inmediaciones de la comunicación,1510-5091;1688-8626,true,,
INMEDSUR,2708-8456,true,,
InnDev.,2773-7640,true,,
Innoeduca,2444-2925,true,,
Innotec,1688-3691;1688-6593,true,,
Innova Research Journal,2477-9024,true,,
Innova Science Journal.,3091-1680,true,,
INNOVA UNTREF.,2618-1894,true,,
Innovación & Saber,2773-7470,true,,
Innovación educativa,1130-8656;2340-0056,true,,
Innovación educativa,1665-2673;2594-0392,true,,
Innovación empresarial,2810-8507,true,,
Innovación y software,2708-0935;2708-0927,true,,
Innovaciones de Negocios,2007-1191;3061-743X,true,,
Innovaciones Educativas,1022-9825;2215-4132,true,,
Innovare: revista de ciencia y tecnología,2310-290X,true,,
